,Yaş,Kilometre,Motor Hacmi,Motor Gücü,Ortalama Yakıt Tüketimi,Depo Hacmi,Fiyat,log_Fiyat,Ford,Opel,Renault,Skoda,Toyota,Volkswagen,Vites Tipi,Hasar Durumu,Depo_Hacmi_Kullanabilirliği,Ters_Motor_Gücü,Yakıt_Ekonomisi,Engine_Ratio
7594,11,66000.0,1149,75,5.9,50.0,485000,13.091904169919621,False,False,True,False,False,False,1.0,1,8.47457627118644,0.013333333333333334,0.07866666666666668,15.32
7595,0,7650.0,999,90,5.0,42.0,957000,13.771558670435091,False,False,True,False,False,False,2.0,1,8.4,0.011111111111111112,0.05555555555555556,11.1
7596,3,97000.0,1332,130,5.2,42.0,737900,13.511563593046459,False,False,True,False,False,False,1.5,0,8.076923076923077,0.007692307692307693,0.04,10.246153846153845
7597,6,104000.0,1197,120,5.2,45.0,739000,13.513053199930338,False,False,True,False,False,False,1.5,0,8.653846153846153,0.008333333333333333,0.043333333333333335,9.975
7598,7,298000.0,1461,90,4.5,60.0,589750,13.287453997269921,False,False,True,False,False,False,1.0,1,13.333333333333334,0.011111111111111112,0.05,16.233333333333334
7599,13,197113.0,1461,105,4.5,60.0,499900,13.122163357401663,False,False,True,False,False,False,1.0,1,13.333333333333334,0.009523809523809525,0.04285714285714286,13.914285714285715
7600,7,174000.0,1461,90,3.9,50.0,605000,13.312983737012978,False,False,True,False,False,False,1.0,1,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7601,1,59000.0,999,65,5.6,50.0,685000,13.437174117244362,False,False,True,False,False,False,1.0,1,8.928571428571429,0.015384615384615385,0.08615384615384615,15.36923076923077
7602,7,118000.0,1461,90,3.7,45.0,725000,13.493926933836812,False,False,True,False,False,False,1.5,0,12.162162162162161,0.011111111111111112,0.04111111111111111,16.233333333333334
7603,6,141000.0,1461,110,3.8,49.0,897500,13.70736839934457,False,False,True,False,False,False,1.5,1,12.894736842105264,0.00909090909090909,0.03454545454545454,13.281818181818181
7604,1,14420.0,999,90,6.1,50.0,769000,13.55284624848778,False,False,True,False,False,False,2.0,0,8.196721311475411,0.011111111111111112,0.06777777777777777,11.1
7605,5,190000.0,1461,90,3.9,50.0,665000,13.407542319637992,False,False,True,False,False,False,1.5,1,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7606,2,39300.0,999,115,5.7,50.0,864000,13.669328047786193,False,False,True,False,False,False,1.0,1,8.771929824561402,0.008695652173913044,0.04956521739130435,8.68695652173913
7607,2,68491.0,999,65,5.6,50.0,639900,13.369067193127552,False,False,True,False,False,False,1.0,1,8.928571428571429,0.015384615384615385,0.08615384615384615,15.36923076923077
7608,6,85500.0,1461,90,3.9,50.0,615000,13.329377546788654,False,False,True,False,False,False,1.0,0,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7610,5,78000.0,1461,90,3.9,50.0,635000,13.36138027787483,False,False,True,False,False,False,1.0,0,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7611,6,123000.0,1461,110,3.8,49.0,849900,13.652873974486718,False,False,True,False,False,False,1.5,0,12.894736842105264,0.00909090909090909,0.03454545454545454,13.281818181818181
7612,2,15635.0,999,100,5.0,42.0,1005000,13.820498099475314,False,False,True,False,False,False,2.0,1,8.4,0.01,0.05,9.99
7613,2,31567.0,999,90,6.1,50.0,759750,13.54074471077904,False,False,True,False,False,False,2.0,0,8.196721311475411,0.011111111111111112,0.06777777777777777,11.1
7614,4,119000.0,1461,110,3.7,47.0,921900,13.734192036786686,False,False,True,False,False,False,1.5,0,12.702702702702702,0.00909090909090909,0.03363636363636364,13.281818181818181
7615,10,110000.0,1149,75,5.5,45.0,524900,13.170963047240392,False,False,True,False,False,False,1.0,1,8.181818181818182,0.013333333333333334,0.07333333333333333,15.32
7616,9,133000.0,1149,75,5.5,45.0,585000,13.279367126213993,False,False,True,False,False,False,1.0,0,8.181818181818182,0.013333333333333334,0.07333333333333333,15.32
7617,12,155000.0,1461,105,4.5,60.0,600000,13.304684934198283,False,False,True,False,False,False,1.0,0,13.333333333333334,0.009523809523809525,0.04285714285714286,13.914285714285715
7618,12,193000.0,1390,75,7.1,50.0,449750,13.016447151812779,False,False,True,False,False,False,1.0,1,7.042253521126761,0.013333333333333334,0.09466666666666666,18.533333333333335
7619,11,197000.0,1461,65,4.5,50.0,435000,12.983101310070822,False,False,True,False,False,False,1.0,0,11.11111111111111,0.015384615384615385,0.06923076923076923,22.476923076923075
7620,13,255000.0,1461,85,4.5,60.0,445000,13.005829561148378,False,False,True,False,False,False,1.0,1,13.333333333333334,0.011764705882352941,0.052941176470588235,17.188235294117646
7622,2,75000.0,1332,140,5.3,50.0,850000,13.652991628466498,False,False,True,False,False,False,1.5,0,9.433962264150944,0.007142857142857143,0.03785714285714285,9.514285714285714
7623,10,118000.0,1461,75,3.9,50.0,565000,13.244581010128577,False,False,True,False,False,False,1.0,1,12.820512820512821,0.013333333333333334,0.052000000000000005,19.48
7624,8,285000.0,1149,75,6.0,50.0,358000,12.788288265382837,False,False,True,False,False,False,1.0,1,8.333333333333334,0.013333333333333334,0.08,15.32
7625,5,162000.0,1461,110,3.8,49.0,800000,13.592367006650065,False,False,True,False,False,False,1.5,0,12.894736842105264,0.00909090909090909,0.03454545454545454,13.281818181818181
7626,9,250000.0,1461,110,4.4,60.0,620000,13.337474757021274,False,False,True,False,False,False,1.5,0,13.636363636363635,0.00909090909090909,0.04,13.281818181818181
7627,5,61000.0,1149,75,5.5,45.0,690000,13.444446876573442,False,False,True,False,False,False,1.0,1,8.181818181818182,0.013333333333333334,0.07333333333333333,15.32
7628,6,148000.0,1461,90,3.9,50.0,545000,13.208541073645382,False,False,True,False,False,False,1.0,0,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7629,6,165000.0,1461,110,3.7,47.0,729000,13.499429010990795,False,False,True,False,False,False,1.5,0,12.702702702702702,0.00909090909090909,0.03363636363636364,13.281818181818181
7630,12,205000.0,1461,105,4.5,60.0,580000,13.270783382522602,False,False,True,False,False,False,1.0,1,13.333333333333334,0.009523809523809525,0.04285714285714286,13.914285714285715
7631,6,61000.0,1461,110,3.8,49.0,960000,13.77468856344402,False,False,True,False,False,False,1.5,0,12.894736842105264,0.00909090909090909,0.03454545454545454,13.281818181818181
7632,0,11000.0,999,90,5.0,42.0,806000,13.599839021488766,False,False,True,False,False,False,2.0,1,8.4,0.011111111111111112,0.05555555555555556,11.1
7633,9,177000.0,1461,90,4.5,60.0,535000,13.190022025878143,False,False,True,False,False,False,1.0,0,13.333333333333334,0.011111111111111112,0.05,16.233333333333334
7634,3,72200.0,1332,130,5.2,42.0,796500,13.587982408332241,False,False,True,False,False,False,1.5,1,8.076923076923077,0.007692307692307693,0.04,10.246153846153845
7635,11,239814.0,1461,110,4.4,60.0,560000,13.235692062711331,False,False,True,False,False,False,1.5,0,13.636363636363635,0.00909090909090909,0.04,13.281818181818181
7636,6,110000.0,1461,75,3.6,45.0,667500,13.411294669256542,False,False,True,False,False,False,1.0,1,12.5,0.013333333333333334,0.048,19.48
7637,8,292000.0,1461,75,3.6,45.0,500000,13.122363377404328,False,False,True,False,False,False,1.0,0,12.5,0.013333333333333334,0.048,19.48
7638,12,175000.0,1598,105,7.5,60.0,499000,13.120361374733656,False,False,True,False,False,False,2.0,0,8.0,0.009523809523809525,0.07142857142857144,15.219047619047618
7639,4,58000.0,1332,140,5.5,50.0,850000,13.652991628466498,False,False,True,False,False,False,1.0,1,9.090909090909092,0.007142857142857143,0.039285714285714285,9.514285714285714
7640,1,28905.0,999,90,5.0,42.0,835000,13.635187003832993,False,False,True,False,False,False,2.0,1,8.4,0.011111111111111112,0.05555555555555556,11.1
7641,1,20000.0,999,90,5.0,42.0,785000,13.573438996764546,False,False,True,False,False,False,2.0,1,8.4,0.011111111111111112,0.05555555555555556,11.1
7642,7,105500.0,1598,130,4.2,51.0,1160000,13.963930563082547,False,False,True,False,False,False,1.5,1,12.142857142857142,0.007692307692307693,0.03230769230769231,12.292307692307693
7643,12,95000.0,1390,75,7.1,50.0,545000,13.208541073645382,False,False,True,False,False,False,1.0,1,7.042253521126761,0.013333333333333334,0.09466666666666666,18.533333333333335
7644,7,148755.0,1461,110,3.9,49.0,765000,13.547631112808673,False,False,True,False,False,False,1.0,1,12.564102564102564,0.00909090909090909,0.035454545454545454,13.281818181818181
7645,9,156000.0,1461,110,4.4,60.0,685000,13.437174117244362,False,False,True,False,False,False,1.5,1,13.636363636363635,0.00909090909090909,0.04,13.281818181818181
7646,7,34000.0,1461,110,3.7,47.0,960000,13.77468856344402,False,False,True,False,False,False,1.5,1,12.702702702702702,0.00909090909090909,0.03363636363636364,13.281818181818181
7647,9,181698.0,1461,90,4.5,60.0,533000,13.186276703147982,False,False,True,False,False,False,1.0,0,13.333333333333334,0.011111111111111112,0.05,16.233333333333334
7648,12,146000.0,1461,85,4.5,60.0,520000,13.16158409055761,False,False,True,False,False,False,1.0,0,13.333333333333334,0.011764705882352941,0.052941176470588235,17.188235294117646
7649,0,16000.0,1332,140,5.3,50.0,1130000,13.937728190688523,False,False,True,False,False,False,1.5,1,9.433962264150944,0.007142857142857143,0.03785714285714285,9.514285714285714
7650,9,140000.0,1461,90,4.4,60.0,645000,13.37700559577791,False,False,True,False,False,False,1.0,0,13.636363636363635,0.011111111111111112,0.04888888888888889,16.233333333333334
7651,7,61000.0,1461,90,3.7,45.0,745000,13.521139497361697,False,False,True,False,False,False,1.5,0,12.162162162162161,0.011111111111111112,0.04111111111111111,16.233333333333334
7652,1,45000.0,999,90,5.0,42.0,765000,13.547631112808673,False,False,True,False,False,False,2.0,1,8.4,0.011111111111111112,0.05555555555555556,11.1
7653,4,105000.0,1461,110,3.8,49.0,1185000,13.985253332551368,False,False,True,False,False,False,1.5,1,12.894736842105264,0.00909090909090909,0.03454545454545454,13.281818181818181
7654,10,178000.0,1461,75,3.9,50.0,410000,12.92391243868049,False,False,True,False,False,False,1.0,0,12.820512820512821,0.013333333333333334,0.052000000000000005,19.48
7655,11,340000.0,1149,75,5.9,50.0,358000,12.788288265382837,False,False,True,False,False,False,1.0,1,8.47457627118644,0.013333333333333334,0.07866666666666668,15.32
7657,10,176750.0,1461,90,3.6,45.0,650000,13.38472764187182,False,False,True,False,False,False,1.0,0,12.5,0.011111111111111112,0.04,16.233333333333334
7658,9,252000.0,1461,75,3.6,45.0,492000,13.106233995474446,False,False,True,False,False,False,1.0,0,12.5,0.013333333333333334,0.048,19.48
7659,8,136000.0,1149,75,6.0,50.0,540000,13.199324418540456,False,False,True,False,False,False,1.0,1,8.333333333333334,0.013333333333333334,0.08,15.32
7660,8,138000.0,1461,75,3.6,45.0,615000,13.329377546788654,False,False,True,False,False,False,1.0,0,12.5,0.013333333333333334,0.048,19.48
7661,9,150000.0,1461,110,4.7,66.0,750000,13.527828485512494,False,False,True,False,False,False,1.5,1,14.042553191489361,0.00909090909090909,0.042727272727272725,13.281818181818181
7662,6,80500.0,1461,75,3.6,45.0,665000,13.407542319637992,False,False,True,False,False,False,1.0,1,12.5,0.013333333333333334,0.048,19.48
7663,11,147000.0,1461,75,4.4,55.0,515000,13.151922179645874,False,False,True,False,False,False,1.0,0,12.499999999999998,0.013333333333333334,0.05866666666666667,19.48
7664,11,210000.0,1461,70,4.5,55.0,515000,13.151922179645874,False,False,True,False,False,False,1.0,0,12.222222222222221,0.014285714285714285,0.06428571428571428,20.87142857142857
7665,13,160000.0,1598,110,6.9,60.0,680000,13.42984807715229,False,False,True,False,False,False,1.0,1,8.695652173913043,0.00909090909090909,0.06272727272727273,14.527272727272727
7666,7,191000.0,1461,90,3.9,50.0,490000,13.102160670086809,False,False,True,False,False,False,1.0,1,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7667,6,190000.0,1461,110,3.8,49.0,740000,13.514405465180353,False,False,True,False,False,False,1.5,0,12.894736842105264,0.00909090909090909,0.03454545454545454,13.281818181818181
7668,5,115000.0,1461,90,3.9,50.0,595000,13.296316684527767,False,False,True,False,False,False,1.0,1,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7669,12,270000.0,1461,85,4.3,50.0,405000,12.911642346088676,False,False,True,False,False,False,1.0,0,11.627906976744187,0.011764705882352941,0.05058823529411764,17.188235294117646
7670,9,153000.0,1461,90,3.7,45.0,619000,13.335860551666734,False,False,True,False,False,False,1.5,1,12.162162162162161,0.011111111111111112,0.04111111111111111,16.233333333333334
7671,11,207000.0,1461,85,4.8,55.0,470000,13.060487973686241,False,False,True,False,False,False,1.5,0,11.458333333333334,0.011764705882352941,0.05647058823529411,17.188235294117646
7672,11,212000.0,1461,65,4.9,55.0,470000,13.060487973686241,False,False,True,False,False,False,1.0,0,11.224489795918366,0.015384615384615385,0.0753846153846154,22.476923076923075
7673,12,140000.0,1461,110,5.0,66.0,665000,13.407542319637992,False,False,True,False,False,False,1.0,1,13.2,0.00909090909090909,0.045454545454545456,13.281818181818181
7674,2,9500.0,999,100,5.0,42.0,894750,13.704299628628272,False,False,True,False,False,False,2.0,1,8.4,0.01,0.05,9.99
7675,8,169000.0,1461,110,4.4,60.0,745000,13.521139497361697,False,False,True,False,False,False,1.5,0,13.636363636363635,0.00909090909090909,0.04,13.281818181818181
7676,12,132000.0,1598,110,6.5,60.0,540000,13.199324418540456,False,False,True,False,False,False,1.0,0,9.23076923076923,0.00909090909090909,0.05909090909090909,14.527272727272727
7677,10,236000.0,1461,90,4.5,60.0,482500,13.086736199761178,False,False,True,False,False,False,1.0,0,13.333333333333334,0.011111111111111112,0.05,16.233333333333334
7678,11,234000.0,1461,110,4.6,60.0,545000,13.208541073645382,False,False,True,False,False,False,1.0,0,13.043478260869566,0.00909090909090909,0.04181818181818181,13.281818181818181
7679,12,205000.0,1461,65,4.5,50.0,425000,12.959844447906553,False,False,True,False,False,False,1.0,1,11.11111111111111,0.015384615384615385,0.06923076923076923,22.476923076923075
7680,12,188000.0,1461,105,4.5,60.0,560000,13.235692062711331,False,False,True,False,False,False,1.0,1,13.333333333333334,0.009523809523809525,0.04285714285714286,13.914285714285715
7681,9,174000.0,1461,90,4.5,60.0,546000,13.210374254727043,False,False,True,False,False,False,1.0,0,13.333333333333334,0.011111111111111112,0.05,16.233333333333334
7682,12,173000.0,1461,105,4.5,60.0,690000,13.444446876573442,False,False,True,False,False,False,1.0,1,13.333333333333334,0.009523809523809525,0.04285714285714286,13.914285714285715
7683,10,167000.0,1461,110,4.4,60.0,700000,13.458835614025542,False,False,True,False,False,False,1.5,1,13.636363636363635,0.00909090909090909,0.04,13.281818181818181
7684,6,168000.0,1461,90,3.9,50.0,545000,13.208541073645382,False,False,True,False,False,False,1.0,0,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7685,6,61000.0,1598,115,6.3,49.0,790000,13.579788224443204,False,False,True,False,False,False,1.0,1,7.777777777777778,0.008695652173913044,0.05478260869565217,13.895652173913044
7686,10,198000.0,1149,75,6.0,50.0,539000,13.197470849891134,False,False,True,False,False,False,1.0,0,8.333333333333334,0.013333333333333334,0.08,15.32
7687,2,21000.0,1332,140,5.5,50.0,895000,13.704578997256993,False,False,True,False,False,False,1.0,1,9.090909090909092,0.007142857142857143,0.039285714285714285,9.514285714285714
7688,7,255000.0,1461,75,3.6,45.0,520000,13.16158409055761,False,False,True,False,False,False,1.0,0,12.5,0.013333333333333334,0.048,19.48
7689,8,151000.0,1149,75,5.5,45.0,550000,13.217673557208654,False,False,True,False,False,False,1.0,0,8.181818181818182,0.013333333333333334,0.07333333333333333,15.32
7691,5,218000.0,1461,90,3.9,50.0,578500,13.26819382561587,False,False,True,False,False,False,1.0,0,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7692,11,162500.0,1461,90,4.4,60.0,545000,13.208541073645382,False,False,True,False,False,False,1.0,0,13.636363636363635,0.011111111111111112,0.04888888888888889,16.233333333333334
7693,8,220000.0,1461,110,4.4,60.0,735000,13.507625778194974,False,False,True,False,False,False,1.5,1,13.636363636363635,0.00909090909090909,0.04,13.281818181818181
7694,13,172500.0,1598,105,7.5,60.0,565000,13.244581010128577,False,False,True,False,False,False,2.0,0,8.0,0.009523809523809525,0.07142857142857144,15.219047619047618
7695,10,230000.0,1461,75,4.0,45.0,565000,13.244581010128577,False,False,True,False,False,False,1.0,0,11.25,0.013333333333333334,0.05333333333333334,19.48
7696,5,140000.0,1461,90,3.9,50.0,575000,13.262125319779487,False,False,True,False,False,False,1.0,0,12.820512820512821,0.011111111111111112,0.043333333333333335,16.233333333333334
7697,10,147000.0,1461,90,4.5,60.0,560000,13.235692062711331,False,False,True,False,False,False,1.0,0,13.333333333333334,0.011111111111111112,0.05,16.233333333333334
7698,13,168000.0,1149,80,5.6,55.0,475000,13.071070083016778,False,False,True,False,False,False,1.5,1,9.821428571428571,0.0125,0.06999999999999999,14.3625
7699,10,227000.0,1461,75,3.6,45.0,505000,13.132313708257497,False,False,True,False,False,False,1.0,0,12.5,0.013333333333333334,0.048,19.48
