,Yaş,Kilometre,Motor Hacmi,Motor Gücü,Ortalama Yakıt Tüketimi,Depo Hacmi,Fiyat,log_Fiyat,Ford,Opel,Renault,Skoda,Toyota,Volkswagen,Vites Tipi,Hasar Durumu
4095,6,79000.0,1329,99,5.8,55.0,819000,13.615839362835207,False,False,False,False,True,False,1.0,1
4096,10,100000.0,1364,90,4.1,55.0,835000,13.635187003832993,False,False,False,False,True,False,1.5,1
4097,1,22100.0,1490,125,5.8,50.0,1173000,13.975075127635613,False,False,False,False,True,False,2.0,1
4098,13,267500.0,1364,90,4.7,55.0,600000,13.304684934198283,False,False,False,False,True,False,1.0,1
4099,11,335000.0,1598,132,6.7,60.0,665000,13.407542319637992,False,False,False,False,True,False,1.0,1
4100,7,76350.0,1364,90,4.1,55.0,900000,13.710150042306449,False,False,False,False,True,False,1.5,0
4101,5,61000.0,1598,132,6.3,55.0,840000,13.641157170819497,False,False,False,False,True,False,1.0,1
4103,5,49800.0,1598,132,6.3,55.0,860000,13.664687668229691,False,False,False,False,True,False,1.0,1
4104,8,112000.0,1329,99,5.8,55.0,715000,13.480037821676145,False,False,False,False,True,False,1.0,1
4105,4,38000.0,1598,132,5.8,50.0,900000,13.710150042306449,False,False,False,False,True,False,1.0,0
4106,3,35000.0,1598,132,5.5,50.0,970000,13.785051350479566,False,False,False,False,True,False,2.0,0
4107,8,99000.0,1364,90,4.2,50.0,800000,13.592367006650065,False,False,False,False,True,False,1.5,1
4108,13,90000.0,1364,90,4.8,55.0,685000,13.437174117244362,False,False,False,False,True,False,1.5,1
4109,8,101000.0,1364,90,4.1,55.0,835000,13.635187003832993,False,False,False,False,True,False,1.5,0
4110,8,125000.0,1598,132,6.3,55.0,875000,13.681979165339751,False,False,False,False,True,False,1.0,1
4111,11,158000.0,1364,90,4.8,55.0,650000,13.38472764187182,False,False,False,False,True,False,1.0,0
4112,13,139000.0,1364,90,4.7,55.0,479000,13.079455876393052,False,False,False,False,True,False,1.0,0
4113,12,152000.0,1364,90,4.7,55.0,580000,13.270783382522602,False,False,False,False,True,False,1.0,0
4114,7,45000.0,1598,132,6.3,55.0,1095000,13.906264921232738,False,False,False,False,True,False,1.0,0
4115,7,32000.0,1329,99,5.8,50.0,820000,13.617059619240436,False,False,False,False,True,False,1.0,1
4116,8,106000.0,1598,132,6.3,55.0,775000,13.560618308335483,False,False,False,False,True,False,1.0,1
4117,8,94000.0,1329,99,5.8,55.0,720000,13.487006490992238,False,False,False,False,True,False,1.0,1
4118,13,170000.0,1598,124,7.1,55.0,735000,13.507625778194974,False,False,False,False,True,False,2.0,1
4119,7,129000.0,1364,90,4.1,55.0,857000,13.661193197579918,False,False,False,False,True,False,1.5,1
4120,9,62000.0,1329,99,5.8,55.0,765000,13.547631112808673,False,False,False,False,True,False,1.0,0
4121,10,184000.0,1364,90,4.1,55.0,650000,13.38472764187182,False,False,False,False,True,False,1.0,0
4122,7,63000.0,1329,99,5.1,42.0,710000,13.473020249017498,False,False,False,False,True,False,1.0,1
4123,12,206000.0,1364,90,4.7,55.0,545000,13.208541073645382,False,False,False,False,True,False,1.0,1
4124,6,64000.0,1598,132,6.1,55.0,915000,13.726679344257658,False,False,False,False,True,False,2.0,0
4125,4,29500.0,1598,132,5.5,50.0,939000,13.7525707581904,False,False,False,False,True,False,1.5,1
4126,7,121000.0,1329,99,5.8,55.0,680000,13.42984807715229,False,False,False,False,True,False,1.0,0
4127,8,75000.0,1364,90,4.1,55.0,870000,13.676248490630767,False,False,False,False,True,False,1.0,1
4128,11,120000.0,1364,90,4.8,55.0,710000,13.473020249017498,False,False,False,False,True,False,1.0,1
4129,0,6003.0,1490,125,6.3,50.0,1330000,14.100689500197937,False,False,False,False,True,False,2.0,1
4131,8,116000.0,1598,132,6.3,55.0,740000,13.514405465180353,False,False,False,False,True,False,1.0,0
4132,13,260000.0,1598,132,6.5,60.0,609000,13.319573546692034,False,False,False,False,True,False,1.0,1
4133,11,130000.0,1329,99,6.0,55.0,630000,13.353475098367715,False,False,False,False,True,False,1.0,1
4134,12,190000.0,1598,124,7.0,55.0,660000,13.399995114002609,False,False,False,False,True,False,1.0,0
4135,13,205800.0,1598,150,6.0,55.0,687000,13.440089571204487,False,False,False,False,True,False,2.0,0
4136,9,238000.0,1364,90,4.1,55.0,700000,13.458835614025542,False,False,False,False,True,False,1.5,0
4137,11,118000.0,1329,99,6.0,55.0,615000,13.329377546788654,False,False,False,False,True,False,1.0,1
